mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,brightness_std,edge_density,color_uniformity,stage,stage_name
118.906494140625,98.9736328125,79.87255859375,35.16973070448703,35.467501190652314,35.28341402929956,99.25089518229166,20.676532627045923,23.04914847883598,0.009352730628906812,1,Excavation/Foundation
119.805419921875,99.55908203125,78.095458984375,35.17520988631513,36.13508760455111,35.42216680631179,99.1533203125,20.561218610863495,23.164393187830687,0.009282253093566282,1,Excavation/Foundation
118.084716796875,100.004638671875,79.00244140625,35.94945318627882,36.01498749390104,35.155624909671786,99.03059895833331,20.833821273175925,23.170552248677247,0.009248977001118857,1,Excavation/Foundation
119.639892578125,99.184814453125,79.46337890625,36.14473482884935,35.62034336156856,34.799363919589,99.42936197916667,20.76734866772067,23.419684193121697,0.009296752536282324,1,Excavation/Foundation
120.991943359375,99.505126953125,80.15380859375,35.77961491259607,35.95689657373605,35.180925717251085,100.21695963541667,20.590371522552445,23.167782738095237,0.009266343103696284,1,Excavation/Foundation
119.82080078125,99.12548828125,79.9599609375,35.62008761283792,35.32966085720353,35.1185264052106,99.63541666666666,20.22032907495092,22.610201719576718,0.009339834803214354,1,Excavation/Foundation
118.185546875,98.100830078125,80.35791015625,35.10942362165289,35.35203593321706,35.02942855891034,98.88142903645834,19.898920412714237,22.258556547619047,0.009390474788148532,1,Excavation/Foundation
120.645263671875,99.32275390625,79.92724609375,35.155602661107,35.3340480416517,35.84319937232341,99.965087890625,20.332097962997096,22.67985284391534,0.009316812134406886,1,Excavation/Foundation
120.145751953125,99.50830078125,79.524169921875,35.6598307870184,35.392910790468065,35.1536929874889,99.72607421875,20.592440562729834,23.13425925925926,0.009327798317869836,1,Excavation/Foundation
118.748046875,99.93896484375,80.301513671875,35.07444643982714,35.31188032231081,35.54146123133934,99.662841796875,20.34756885979383,22.742890211640216,0.00935210592835794,1,Excavation/Foundation
119.720703125,98.77001953125,80.101318359375,35.85581233791622,35.137437183102776,34.91368036152775,99.53068033854167,20.426898278988915,23.136946097883595,0.009353930573992253,1,Excavation/Foundation
118.872314453125,99.5107421875,78.444091796875,36.10384132624248,35.61789103735871,35.35320247239383,98.9423828125,20.614219892349098,22.95097552910053,0.009252839259329758,1,Excavation/Foundation
119.67041015625,99.302001953125,81.317626953125,35.80255593054631,35.95246096051262,35.167233587485576,100.0966796875,20.453017857919114,22.63169642857143,0.009265929829723159,1,Excavation/Foundation
118.72412109375,100.204345703125,79.57763671875,35.52427597851695,35.382225005632975,35.410832777677676,99.50203450520833,20.69004096999219,23.05179398148148,0.00931815919149956,1,Excavation/Foundation
120.434326171875,99.201904296875,79.597900390625,35.60710328201101,35.63437385291453,34.474878839268825,99.74471028645834,20.255145032703183,22.819403108465607,0.0093706348091741,1,Excavation/Foundation
119.2255859375,100.124267578125,79.580078125,35.34213205912742,35.25210456027274,34.70876928989123,99.643310546875,20.399447252272928,22.988756613756614,0.009407071713976766,1,Excavation/Foundation
118.640869140625,100.498779296875,79.83251953125,35.53881680128391,35.647183313655844,34.461889858745955,99.65738932291666,20.37419239087033,22.681919642857142,0.009376650585836624,1,Excavation/Foundation
119.97705078125,98.860107421875,79.200927734375,35.128502392852,35.53499747152039,35.5475090481729,99.34602864583333,20.01302205906643,22.1531498015873,0.009327400330834729,1,Excavation/Foundation
119.8740234375,99.581787109375,79.626708984375,36.307070498553735,35.10255135527886,34.58657275801953,99.69417317708333,20.214438851888662,22.767898478835978,0.009346126781683024,1,Excavation/Foundation
119.93115234375,100.10498046875,79.845458984375,34.83052083841453,34.94708911619008,35.146780584199526,99.96053059895833,20.348388149499726,22.648726851851848,0.009440696282634376,1,Excavation/Foundation
119.927001953125,99.09033203125,79.30712890625,35.46990352468946,34.95153095223985,35.004692876776474,99.44148763020834,20.37120908625491,22.7687251984127,0.009396188932784462,1,Excavation/Foundation
119.1708984375,99.408447265625,81.072021484375,35.27313337733565,34.952338040581466,34.98538252813828,99.8837890625,20.165410380995908,22.62921626984127,0.009415233592867084,1,Excavation/Foundation
119.179443359375,99.358642578125,78.806640625,34.70107810378737,35.12187956714847,34.783681614851375,99.11490885416667,20.229099112495117,22.44101355820106,0.009469101628107414,1,Excavation/Foundation
120.204833984375,98.692626953125,79.634033203125,35.288781941708756,35.30471435650528,35.16471570214894,99.510498046875,20.297045360871852,22.897114748677247,0.009366960922843106,1,Excavation/Foundation
120.5771484375,99.225341796875,79.94921875,35.12066817808057,35.46940049486608,35.385238405949714,99.917236328125,20.37130542830864,23.00636574074074,0.009347951665728622,1,Excavation/Foundation
119.664306640625,100.037109375,79.63232421875,35.597095093688424,35.43329849767782,35.22322190536922,99.77791341145833,20.274977881897332,22.727306547619047,0.009323695013623456,1,Excavation/Foundation
119.0595703125,98.05029296875,79.101318359375,35.31457220428443,34.60879175456786,35.39763987073402,98.737060546875,20.17880166590958,22.715443121693124,0.009405479293656994,1,Excavation/Foundation
120.19189453125,99.0830078125,80.07177734375,35.64800234262961,35.04285106101263,35.744518870211756,99.7822265625,20.767123772074015,23.29811507936508,0.009307921393440034,1,Excavation/Foundation
119.517333984375,99.333740234375,80.255859375,35.62195288944706,36.32687422947485,35.08993001309599,99.70231119791667,20.527742573027247,23.012979497354493,0.009255937651874786,1,Excavation/Foundation
118.80029296875,99.88720703125,79.822021484375,35.561609719635435,35.29092914744454,35.10002884357577,99.503173828125,19.945665688829866,22.27455357142857,0.009349939149711217,1,Excavation/Foundation
119.411376953125,98.867919921875,79.20849609375,35.37322568234784,35.429354307548955,35.35729302426716,99.16259765625,20.394907216940183,22.698040674603174,0.009331851297246535,1,Excavation/Foundation
119.19775390625,99.283447265625,80.1513671875,34.84727357231571,35.75254005715167,34.718117654090904,99.544189453125,20.13824024177108,22.571015211640212,0.009405751108276565,1,Excavation/Foundation
117.62548828125,99.086669921875,78.43701171875,34.445494120294875,35.61105206730443,35.46759272968671,98.383056640625,20.3826698357365,22.914310515873016,0.009387543613720089,1,Excavation/Foundation
120.3564453125,99.162841796875,80.18505859375,35.935426536120964,35.05611567502974,34.189155744247024,99.90144856770833,20.280585881582976,22.421585648148145,0.009417907578833772,1,Excavation/Foundation
119.415283203125,99.99462890625,78.515625,34.5277098131244,35.28938638548214,35.41740846343257,99.30851236979167,20.12960683179766,22.53439153439153,0.009413137503500132,1,Excavation/Foundation
120.176025390625,97.815673828125,78.7978515625,35.47748407638259,35.56535520220819,35.0252511488564,98.92985026041666,20.299198765150607,22.90302579365079,0.009339850893087821,1,Excavation/Foundation
119.38720703125,99.20263671875,79.51806640625,34.90442408513498,35.89341661543192,35.26251531165871,99.36930338541667,20.574031024481453,23.060102513227513,0.009340525636640012,1,Excavation/Foundation
118.302734375,100.4462890625,79.8984375,35.963253711576115,35.07437752669593,34.77739530386216,99.54915364583334,20.283873346747143,22.855448082010582,0.009361978668848999,1,Excavation/Foundation
119.836669921875,99.368408203125,79.962890625,34.750835099065675,35.97727103679829,35.08931252337437,99.72265625,20.310017501545534,23.022114748677247,0.009361769012506583,1,Excavation/Foundation
120.23779296875,98.6943359375,79.470947265625,35.15255671450532,36.09783969184854,34.42510745264458,99.46769205729167,20.293647448641522,22.85602678571429,0.009374223357986478,1,Excavation/Foundation
119.39794921875,100.1259765625,80.689453125,35.15244890136456,35.24910998742664,34.42522248949058,100.07112630208333,20.027827257599938,22.507936507936506,0.009449403893570784,1,Excavation/Foundation
117.201416015625,100.203857421875,80.22216796875,35.36607810341394,35.94933493662882,35.665553354478625,99.20914713541666,20.570260558751162,22.717344576719576,0.009260891371784732,1,Excavation/Foundation
120.8779296875,100.677001953125,79.688232421875,35.10340808233662,35.49694526904519,34.66654375699076,100.41438802083334,20.417943338454943,22.779596560846556,0.009410268175800644,1,Excavation/Foundation
120.7978515625,100.325927734375,80.39306640625,35.54707974217737,35.468660126794894,35.135706369468764,100.505615234375,20.7836835704679,23.339037698412696,0.0093325851876486,1,Excavation/Foundation
119.39794921875,98.8037109375,79.406005859375,36.061231775974406,34.884855880778595,35.12178106168988,99.20255533854167,20.47646596993276,23.29063326719577,0.009339870233428358,1,Excavation/Foundation
120.920654296875,98.0263671875,80.465576171875,35.19795169990394,35.630993027790055,35.12164667267264,99.80419921875,20.24020434984554,22.74053406084656,0.009350111924641231,1,Excavation/Foundation
119.212890625,100.286376953125,79.81201171875,35.52645484688892,35.25278094580049,34.98351749529502,99.77042643229167,20.69183727853534,23.530505952380953,0.009366562487411466,1,Excavation/Foundation
120.988037109375,99.41064453125,79.756103515625,35.77704810828268,35.74516225974089,34.768259546988894,100.05159505208334,20.301250802134238,22.678323412698415,0.009320492312058337,1,Excavation/Foundation
120.1845703125,99.579833984375,80.65283203125,35.07522769508765,35.42852170176507,35.87458598665599,100.13907877604167,20.371277101560633,22.519841269841272,0.009312865546187087,1,Excavation/Foundation
119.93359375,100.01025390625,77.772705078125,35.502977488127115,35.390426908027074,34.23280743083475,99.23885091145834,20.11695534367433,22.957258597883598,0.009422742815226825,1,Excavation/Foundation
119.8173828125,100.932373046875,79.766357421875,35.30858455319796,34.886878673053225,34.86479676871517,100.17203776041666,20.34141034008149,22.877852182539684,0.009428602193200925,1,Excavation/Foundation
120.53076171875,99.35888671875,79.46435546875,34.7652778213825,35.48007953870883,34.783505920980595,99.78466796875,19.936580693234372,22.058903769841272,0.009431394141698001,1,Excavation/Foundation
120.030029296875,99.947265625,79.11328125,35.98267984227904,35.61792216345506,35.216058284657564,99.69685872395834,20.675592539299444,22.90443121693122,0.009275004413108474,1,Excavation/Foundation
120.352783203125,100.770263671875,79.150146484375,35.636337382768,35.03518327228594,35.23147736114475,100.091064453125,20.185990451810518,22.947089947089943,0.009354274609290872,1,Excavation/Foundation
119.43994140625,99.079833984375,80.1630859375,35.553461702892825,35.455803303028745,34.78999166663438,99.56095377604166,20.412352752199876,23.198164682539684,0.009363361049093973,1,Excavation/Foundation
118.649658203125,99.73583984375,78.894775390625,36.08245311414868,35.604270897331965,34.84849900440056,99.09342447916666,20.692014344441706,23.38463128306878,0.00929927861731701,1,Excavation/Foundation
119.470703125,99.90576171875,79.40185546875,35.767554981426464,35.512375511346,34.929793376245954,99.5927734375,20.44395014463638,22.914806547619044,0.009327512131471696,1,Excavation/Foundation
119.764404296875,100.077880859375,80.980224609375,36.22059573242196,35.21841086517985,34.54123653031693,100.274169921875,20.27487164069473,22.781622023809526,0.009347520352933552,1,Excavation/Foundation
119.379150390625,99.705322265625,78.93505859375,34.49162099422719,35.01068936926248,35.64670639968024,99.33984375,20.23628492534518,22.513144841269842,0.009420718443686667,1,Excavation/Foundation
119.933837890625,99.363037109375,78.961181640625,35.735010618487415,35.254948829176335,35.54552136117996,99.41935221354167,20.59507656359242,22.92774470899471,0.009299256324315984,1,Excavation/Foundation
118.4814453125,99.109619140625,80.628173828125,35.82769430428187,35.77355191824169,35.55615850183037,99.40641276041666,21.05286361793551,23.33870701058201,0.009245783980750686,1,Excavation/Foundation
119.45703125,98.789306640625,78.7646484375,35.678080102217855,34.98567358727269,34.82496382964064,99.003662109375,20.323121225274893,22.603422619047617,0.009390666197293111,1,Excavation/Foundation
119.745361328125,100.313232421875,79.77001953125,35.83816233918685,35.38321570758177,35.0360422625258,99.94287109375,20.340181249616172,23.011243386243386,0.009323364268097586,1,Excavation/Foundation
119.306640625,97.743896484375,79.25146484375,35.70763736315173,35.81535065624668,35.10396456146169,98.767333984375,20.518563103842183,23.181588955026456,0.009291352918765403,1,Excavation/Foundation
119.4091796875,99.210205078125,79.534912109375,35.94814453377027,35.025946065873875,35.05118678742731,99.384765625,20.56017569894424,23.049603174603178,0.009343587089088909,1,Excavation/Foundation
118.759521484375,99.80615234375,80.107421875,35.90346257899992,35.1620206547301,35.59821064556155,99.55769856770834,20.701037810897333,23.564070767195766,0.009288182152854256,1,Excavation/Foundation
119.43896484375,99.64794921875,80.462890625,36.02901642717577,35.23887631575986,35.517382543453806,99.84993489583333,20.77576541023647,23.075768849206348,0.00927770511642674,1,Excavation/Foundation
119.06884765625,99.7880859375,79.81396484375,35.755362445288945,35.75389257993617,34.73804819622339,99.55696614583334,20.462470126494342,22.90897817460317,0.009324243780145782,1,Excavation/Foundation
120.162353515625,99.4990234375,80.168701171875,35.719539562686684,35.76318456373922,35.09472542712413,99.943359375,20.31084110104652,22.549107142857146,0.009295628443972533,1,Excavation/Foundation
119.3974609375,101.704345703125,78.907958984375,35.16673778840115,35.73096549461495,36.07885346187317,100.00325520833333,20.501518782512914,22.903769841269842,0.0092612695769013,1,Excavation/Foundation
120.338623046875,100.082763671875,79.55615234375,34.75162755375998,35.17020189516251,35.95284687582878,99.99251302083334,20.21640325177054,22.49363425925926,0.009356753483504197,1,Excavation/Foundation
119.295654296875,99.78125,79.912353515625,35.715807247840054,35.27382422960757,35.31546425235553,99.6630859375,20.48440448297506,22.964533730158728,0.009319221917643356,1,Excavation/Foundation
119.337890625,99.4853515625,79.2197265625,34.81164566169685,35.70230483567593,35.41964609666127,99.34765625,20.642998011497006,23.0843253968254,0.009351597924798418,1,Excavation/Foundation
119.595947265625,100.626708984375,79.729248046875,35.42764789720691,34.96238994202597,35.194356903245215,99.98396809895834,20.447096480426875,23.039227843915345,0.00938223651235372,1,Excavation/Foundation
119.226318359375,100.232421875,79.4580078125,35.11849779563592,34.75250361363583,35.4600580530396,99.638916015625,20.304929552848943,22.93274636243386,0.009404589825933658,1,Excavation/Foundation
120.60791015625,99.063232421875,79.754638671875,35.63978004708262,35.2782557368232,35.19453613830613,99.80859375,20.57022492774487,22.963210978835978,0.009335972258477997,1,Excavation/Foundation
119.76806640625,100.00146484375,79.7587890625,35.27344931161879,35.79885617338888,35.15104712748442,99.8427734375,20.76566139092345,23.277033730158728,0.009326326547669381,1,Excavation/Foundation
118.91259765625,99.45947265625,80.6611328125,36.02278843470557,35.5851931949499,35.63422184762123,99.677734375,20.82197703788593,23.41588128306878,0.00923854067891301,1,Excavation/Foundation
119.368408203125,98.951171875,80.697021484375,35.616614528531414,35.72839380138308,35.256374796406604,99.67220052083333,20.41753218237025,22.920386904761905,0.009293560834864243,1,Excavation/Foundation
119.10498046875,99.708740234375,79.920166015625,35.32326598328899,34.972413539310566,34.432937305098065,99.57796223958333,20.081288213133174,22.38454861111111,0.009458177265571027,1,Excavation/Foundation
120.754150390625,98.953857421875,78.252197265625,34.92820282939626,35.176821339262005,35.06696467864857,99.320068359375,19.870880754220533,22.438574735449738,0.009418680113812016,1,Excavation/Foundation
119.41748046875,100.0810546875,80.75146484375,35.03874846012572,35.83329692365586,35.179766409842856,100.08333333333333,20.18107052757333,22.393353174603174,0.009341271140070101,1,Excavation/Foundation
119.477294921875,99.40234375,79.369140625,35.41812841493643,36.08326057503099,35.624862456474474,99.416259765625,20.797891398367426,23.330811838624342,0.009248447871101212,1,Excavation/Foundation
117.8876953125,98.101318359375,79.738037109375,36.17448471904493,35.5346405899325,34.90857868315911,98.57568359375,20.46637420132101,22.798941798941797,0.009292151411008252,1,Excavation/Foundation
119.39990234375,99.501708984375,79.561767578125,34.92241316685766,35.37960986153426,35.185718110975685,99.48779296875,20.10085013314595,22.729621362433864,0.009390752299752827,1,Excavation/Foundation
120.010498046875,99.765869140625,79.4150390625,36.19535397750154,36.26302456109823,34.809254342618416,99.73046875,20.74847296185971,23.246858465608465,0.00923637077294479,1,Excavation/Foundation
119.25390625,98.82666015625,79.361572265625,35.30046786681744,35.81650463235935,35.29069262850838,99.14737955729166,20.980453379618766,23.424231150793652,0.00931032248779647,1,Excavation/Foundation
119.009033203125,99.582275390625,78.822021484375,35.45048630058714,35.08281313741955,34.851061640588526,99.13777669270834,20.49722708434442,22.962425595238095,0.009399877856682474,1,Excavation/Foundation
119.718994140625,100.34716796875,79.870849609375,35.16933632225126,35.54736032343293,35.043864391712376,99.97900390625,21.028693239770764,23.154679232804234,0.009366754822969838,1,Excavation/Foundation
119.68212890625,99.8251953125,79.68115234375,35.54082754820867,35.44870317236553,35.057505719401284,99.7294921875,20.101098438211828,22.49847056878307,0.009341687852897546,1,Excavation/Foundation
118.701416015625,99.912109375,79.218017578125,34.78833117981013,35.441799918853405,34.8402685701295,99.27718098958333,19.95448091832626,22.26417824074074,0.009427700877177045,1,Excavation/Foundation
119.647216796875,101.034912109375,79.44482421875,35.55708036289633,36.06931670154695,34.58425488718694,100.04231770833334,20.372460902026955,22.977554563492063,0.00932743138667943,1,Excavation/Foundation
118.907958984375,99.87109375,78.79345703125,35.15982030668413,35.19961193044195,35.840954775519165,99.19083658854166,20.504754212834776,23.01153273809524,0.009328324531907158,1,Excavation/Foundation
119.890625,98.935791015625,79.921142578125,35.457270306357834,35.80520524881055,34.5056024983283,99.58251953125,20.118827620295292,22.30551421957672,0.009366095355757411,1,Excavation/Foundation
118.800048828125,98.96875,79.55078125,35.045057632293044,35.15068011433065,35.23682238416794,99.10652669270834,20.255126417881613,22.821180555555557,0.009395621027729967,1,Excavation/Foundation
120.108642578125,99.81884765625,78.881591796875,35.687461190778805,35.414915039653195,34.970305386060154,99.60302734375,20.219402508407498,22.755042989417987,0.009339450407917796,1,Excavation/Foundation
119.199462890625,99.322021484375,80.04931640625,35.62233418897319,35.64549935727126,35.15714595415951,99.52360026041666,20.31019582802803,22.95283564814815,0.009308821883426468,1,Excavation/Foundation
119.437255859375,100.039306640625,79.302490234375,35.04556142613237,35.113719662029936,34.993429261148194,99.593017578125,20.381973235514153,23.088293650793652,0.009420390649559098,1,Excavation/Foundation
120.501953125,99.5380859375,79.846435546875,36.35138698906897,35.33096191407566,34.72223910783781,99.962158203125,20.51927752317469,23.078249007936506,0.009310589226390841,1,Excavation/Foundation
118.99365234375,100.340576171875,79.2919921875,35.34544865972506,35.68778696880105,34.702603614047305,99.54207356770834,20.307764367772826,22.78753306878307,0.009368924319106612,1,Excavation/Foundation
119.464111328125,99.62109375,79.63818359375,34.641800993391364,35.24599634254522,34.50870229667682,99.574462890625,19.89637297436053,22.298156415343918,0.009487981133014446,1,Excavation/Foundation
120.133056640625,100.158935546875,79.15283203125,34.903223081504386,34.962268769901286,35.28547890105042,99.81494140625,20.366250684535714,22.95138888888889,0.009420545030454771,1,Excavation/Foundation
119.675537109375,98.5126953125,79.607666015625,35.5788139097305,35.91268620188819,35.439795861225406,99.26529947916666,20.284149132514873,22.635995370370374,0.009265153271685013,1,Excavation/Foundation
119.894287109375,100.439208984375,79.677490234375,35.258861455141755,36.21420937563624,35.27798010132101,100.003662109375,20.511702511760667,23.052248677248677,0.009280651941206267,1,Excavation/Foundation
119.676025390625,100.054443359375,79.2177734375,35.83737099164928,34.977995521273726,35.24569782760613,99.6494140625,20.51461479603246,22.71841931216931,0.009340463838649128,1,Excavation/Foundation
119.546142578125,99.038330078125,79.3779296875,34.78420949565311,35.63548701929,34.39595584551047,99.32080078125,20.134713549572357,22.672453703703702,0.009450397721818795,1,Excavation/Foundation
119.40234375,100.909423828125,79.7451171875,36.13307833517075,35.73543531248379,34.567514549004564,100.01896158854166,20.266384447943363,22.690930886243386,0.00930786456634011,1,Excavation/Foundation
119.665771484375,98.64501953125,80.38427734375,35.76191290110497,35.714299599712945,35.761959686384365,99.56502278645833,20.511952221317266,22.79501488095238,0.009238884764891075,1,Excavation/Foundation
118.5126953125,100.56494140625,78.54736328125,35.82336951869255,35.4534614819379,35.13657370044907,99.20833333333334,20.817746773586393,23.06283068783069,0.009309824996078445,1,Excavation/Foundation
119.808837890625,99.918212890625,80.482666015625,35.82101134156201,35.91853983986703,34.84405398300384,100.06990559895833,20.376968243053597,22.62065972222222,0.009295096576021787,1,Excavation/Foundation
118.424560546875,99.32421875,81.380615234375,35.20320714457579,34.840770043185735,35.490087266062574,99.70979817708333,20.26021945926037,22.834366732804234,0.00938666899762787,1,Excavation/Foundation
119.558349609375,98.7568359375,80.005615234375,35.23370652928578,35.31784323718265,34.630876048564204,99.44026692708334,20.361009428893063,23.006489748677247,0.009417754325390692,1,Excavation/Foundation
119.09716796875,98.515869140625,79.09375,35.912217081789855,35.22167165851695,35.026238769581724,98.90226236979166,20.24506759210169,22.563822751322753,0.009331829134933812,1,Excavation/Foundation
119.89697265625,100.302001953125,78.610107421875,35.07766398103556,36.1626554921259,35.10444217945427,99.60302734375,20.40984732929986,22.794353505291006,0.009315778288615096,1,Excavation/Foundation
119.2412109375,100.03759765625,79.58642578125,35.02820321410492,35.51668776580587,34.70656642827961,99.62174479166666,20.133714799025036,22.74103009259259,0.009411635608519334,1,Excavation/Foundation
118.435791015625,99.4306640625,80.02783203125,35.46902227675335,35.29088217093434,34.26697097201307,99.298095703125,19.83746293278867,22.437127976190474,0.009431570967658554,1,Excavation/Foundation
120.0107421875,99.549560546875,80.260009765625,35.09338659979837,35.08036928792502,35.24962630564195,99.94010416666667,20.11361753653022,22.60503472222222,0.009396431304758346,1,Excavation/Foundation
118.632568359375,99.1513671875,79.468505859375,35.67347994973076,34.683601105288915,34.76984853999376,99.08414713541667,20.36576548118438,22.89095568783069,0.009422679086411511,1,Excavation/Foundation
119.068359375,99.589599609375,79.530029296875,34.897362269978224,35.94035014833606,34.76608604468339,99.39599609375,20.395397914827534,22.924313822751323,0.00938052878432002,1,Excavation/Foundation
119.564697265625,98.614501953125,80.103515625,35.389079213015286,34.76175996276628,34.70665331770525,99.42757161458334,20.107795047287212,22.442377645502646,0.009446662455768334,1,Excavation/Foundation
119.455322265625,99.44677734375,79.451171875,35.608013439218304,35.580051130410304,35.13329887774501,99.45109049479167,20.301035637732056,22.567170965608465,0.009317809314735017,1,Excavation/Foundation
118.9443359375,100.136962890625,80.833740234375,35.324808794328895,35.920288554498924,34.19551071988046,99.9716796875,20.120430350545433,22.61421130952381,0.009394910628042373,1,Excavation/Foundation
119.765380859375,100.228515625,79.21484375,35.98137108542387,35.072198515834884,34.87790134625843,99.73624674479166,20.713251930373726,22.919601521164022,0.009351783821348608,1,Excavation/Foundation
119.457763671875,100.777587890625,79.65673828125,35.86591611472983,35.63728674691338,35.34938399373023,99.96402994791666,20.55532231807124,23.093005952380953,0.009271914834467208,1,Excavation/Foundation
119.5888671875,99.912353515625,79.91650390625,34.469591630221494,36.24387587989041,35.1700370338848,99.805908203125,20.39210647634983,22.694568452380953,0.009355980647026479,1,Excavation/Foundation
119.121337890625,99.20947265625,79.167236328125,35.26457164697203,35.04499853028294,35.68722103080009,99.166015625,20.790467609290328,23.611524470899468,0.00934607466924407,1,Excavation/Foundation
120.207275390625,100.5576171875,79.70361328125,35.373202193140735,35.64552041382205,34.78406528687667,100.15616861979167,20.628707274963954,23.233506944444443,0.009363051468225593,1,Excavation/Foundation
120.456298828125,98.48046875,78.913330078125,35.371294311932196,35.4353450812924,35.19442452465329,99.28336588541666,20.553708042065164,23.337094907407405,0.009345701466739515,1,Excavation/Foundation
118.45263671875,97.234375,79.8271484375,35.204719405760635,34.34545249988526,34.92821048897783,98.50472005208333,19.761987875390485,22.28484623015873,0.009480615622817613,1,Excavation/Foundation
119.968017578125,98.767822265625,79.88037109375,35.284242047836536,35.21362747994781,34.87328968503028,99.53873697916667,20.124725484719885,22.5400958994709,0.009401044488001867,1,Excavation/Foundation
119.974609375,99.618408203125,80.247314453125,35.51072461028375,35.17534402324564,35.77938883825995,99.94677734375,20.873593635799104,23.47891865079365,0.009305315619788888,1,Excavation/Foundation
119.408935546875,99.83642578125,79.63916015625,35.39794016892617,35.52767821369996,34.83531525820331,99.628173828125,20.216058700179154,22.845444775132275,0.009366722132313406,1,Excavation/Foundation
118.796875,99.874267578125,80.451416015625,36.22293237823416,35.20536932413456,35.053148582316574,99.70751953125,20.22089686485616,22.606357473544975,0.009303931025784522,1,Excavation/Foundation
120.114501953125,99.77099609375,78.547607421875,35.595428031203745,35.55094823618875,35.55648811137895,99.47770182291667,20.695001466310757,23.21164021164021,0.009284804130029276,1,Excavation/Foundation
119.5556640625,100.3076171875,79.98095703125,34.98903744540418,35.14779204627873,35.987785860140676,99.94807942708333,20.050380490482862,22.45345568783069,0.00933492266661359,1,Excavation/Foundation
118.48681640625,99.973388671875,79.545166015625,35.24904866321368,35.59370918623248,35.42744581623522,99.33512369791667,20.25261597487704,22.968543320105823,0.009322253205714075,1,Excavation/Foundation
150.30126953125,147.748291015625,154.31982421875,31.920992528636862,32.43517983045662,31.86959601201592,150.789794921875,18.570918610429587,20.091352513227513,0.010285339131319734,2,Structure/RCC
147.539306640625,148.0419921875,151.252197265625,32.395571678286565,31.68945991128105,31.99539334603243,148.94449869791666,18.30171904602119,20.245039682539684,0.010300737771423714,2,Structure/RCC
148.442138671875,148.81787109375,155.1943359375,32.07519198896879,32.19453098206679,31.920292991091827,150.818115234375,18.654184773269975,20.3733878968254,0.01028912270566635,2,Structure/RCC
148.538330078125,147.117919921875,152.891357421875,31.884358239368108,32.193408304362556,32.52720711419278,149.515869140625,18.492749667668956,20.495411706349206,0.010245379538799981,2,Structure/RCC
148.215576171875,146.4326171875,155.4248046875,32.60479890567866,31.580322174086184,32.30416070400186,150.02433268229169,18.177346862332758,20.118138227513228,0.010257537871886482,2,Structure/RCC
148.963623046875,151.421142578125,153.321533203125,31.815015478864794,32.05115436845864,31.24834972506409,151.23543294270831,17.910553158081022,19.948330026455025,0.01040425530345456,2,Structure/RCC
